#h_time,t_alpha/°C,out_alpha/12bit,t_beta/°C,out_beta/12bit,t_gamma/°C,out_gamma/12bit,t_epsilon/°C,out_epsilon/12bit,t_my/°C,out_my/12bit,t_amb/°C,u_time,timestamp,unix_time,h_time
2024-06-15T07:27:18,25.06,4095.0,25.12,0.0,24.87,1096.0,24.94,4095.0,25.0,960.0,13.69,1718436438,2024-06-15 07:27:18,1718436438,
2024-06-15T07:27:19,25.06,2039.0,25.12,0.0,24.87,1112.0,24.94,4095.0,25.0,960.0,13.63,1718436439,2024-06-15 07:27:19,1718436439,
2024-06-15T07:27:20,25.06,2039.0,25.12,0.0,24.87,1112.0,25.0,4095.0,24.94,960.0,13.63,1718436440,2024-06-15 07:27:20,1718436440,
2024-06-15T07:27:21,25.06,2039.0,25.12,0.0,24.87,1112.0,25.0,4095.0,25.0,960.0,13.63,1718436441,2024-06-15 07:27:21,1718436441,
2024-06-15T07:27:22,25.06,2031.0,25.12,0.0,24.87,1128.0,25.0,4095.0,25.0,960.0,13.69,1718436442,2024-06-15 07:27:22,1718436442,
2024-06-15T07:27:23,25.12,2031.0,25.12,0.0,24.87,1128.0,25.0,4095.0,25.0,960.0,13.69,1718436443,2024-06-15 07:27:23,1718436443,
2024-06-15T07:27:24,25.12,0.0,25.12,0.0,24.87,1144.0,25.0,4095.0,25.0,960.0,13.69,1718436444,2024-06-15 07:27:24,1718436444,
2024-06-15T07:27:25,25.12,0.0,25.12,0.0,24.81,1144.0,25.0,4095.0,25.0,960.0,13.69,1718436445,2024-06-15 07:27:25,1718436445,
2024-06-15T07:27:26,25.12,0.0,25.12,0.0,24.81,4095.0,25.06,2039.0,25.0,960.0,13.69,1718436446,2024-06-15 07:27:26,1718436446,
2024-06-15T07:27:27,25.12,0.0,25.12,0.0,24.87,4095.0,25.06,2039.0,25.0,960.0,13.69,1718436447,2024-06-15 07:27:27,1718436447,
2024-06-15T07:27:28,25.12,0.0,25.12,0.0,24.81,4095.0,25.06,2039.0,25.0,960.0,13.69,1718436448,2024-06-15 07:27:28,1718436448,
2024-06-15T07:27:29,25.12,0.0,25.12,0.0,24.87,4095.0,25.06,2031.0,25.0,960.0,13.69,1718436449,2024-06-15 07:27:29,1718436449,
2024-06-15T07:27:30,25.19,0.0,25.12,0.0,24.81,4095.0,25.06,2031.0,25.0,960.0,13.69,1718436450,2024-06-15 07:27:30,1718436450,
2024-06-15T07:27:31,25.19,0.0,25.12,0.0,24.81,4095.0,25.06,2023.0,25.0,960.0,13.69,1718436451,2024-06-15 07:27:31,1718436451,
2024-06-15T07:27:32,25.12,0.0,25.12,0.0,24.81,4095.0,25.06,2023.0,25.0,960.0,13.69,1718436452,2024-06-15 07:27:32,1718436452,
2024-06-15T07:27:33,25.12,0.0,25.12,0.0,24.81,4095.0,25.06,2023.0,25.0,960.0,13.69,1718436453,2024-06-15 07:27:33,1718436453,
2024-06-15T07:27:34,25.19,0.0,25.12,0.0,24.87,4095.0,25.06,2015.0,25.0,960.0,13.69,1718436454,2024-06-15 07:27:34,1718436454,
2024-06-15T07:27:35,25.19,0.0,25.12,0.0,24.87,4095.0,25.12,2015.0,24.94,960.0,13.69,1718436455,2024-06-15 07:27:35,1718436455,
2024-06-15T07:27:36,25.12,0.0,25.12,0.0,24.87,4095.0,25.12,0.0,25.0,960.0,13.69,1718436456,2024-06-15 07:27:36,1718436456,
2024-06-15T07:27:37,25.19,0.0,25.06,0.0,24.87,4095.0,25.12,0.0,24.94,960.0,13.69,1718436457,2024-06-15 07:27:37,1718436457,
2024-06-15T07:27:38,25.12,0.0,25.06,0.0,24.87,4095.0,25.12,0.0,25.0,960.0,13.63,1718436458,2024-06-15 07:27:38,1718436458,
2024-06-15T07:27:39,25.12,0.0,25.06,0.0,24.87,4095.0,25.12,0.0,24.94,960.0,13.69,1718436459,2024-06-15 07:27:39,1718436459,
2024-06-15T07:27:40,25.12,0.0,25.06,0.0,24.87,4095.0,25.12,0.0,25.0,960.0,13.63,1718436460,2024-06-15 07:27:40,1718436460,
2024-06-15T07:27:41,25.12,0.0,25.06,0.0,24.87,4095.0,25.12,0.0,25.0,960.0,13.63,1718436461,2024-06-15 07:27:41,1718436461,
2024-06-15T07:27:42,25.12,0.0,25.06,0.0,24.87,4095.0,25.12,0.0,25.0,960.0,13.69,1718436462,2024-06-15 07:27:42,1718436462,
2024-06-15T07:27:43,25.12,0.0,25.06,0.0,24.94,4095.0,25.06,0.0,25.0,960.0,13.69,1718436463,2024-06-15 07:27:43,1718436463,
2024-06-15T07:27:44,25.12,0.0,25.06,0.0,24.94,4095.0,25.06,0.0,25.0,960.0,13.69,1718436464,2024-06-15 07:27:44,1718436464,
2024-06-15T07:27:45,25.12,0.0,25.06,0.0,24.94,4095.0,25.06,0.0,25.0,960.0,13.63,1718436465,2024-06-15 07:27:45,1718436465,
2024-06-15T07:27:46,25.12,0.0,25.06,0.0,24.94,4095.0,25.06,0.0,25.0,960.0,13.69,1718436466,2024-06-15 07:27:46,1718436466,
2024-06-15T07:27:47,25.12,0.0,25.06,0.0,24.94,4095.0,25.06,0.0,24.94,960.0,13.69,1718436467,2024-06-15 07:27:47,1718436467,
2024-06-15T07:27:48,25.12,0.0,25.06,0.0,24.94,4095.0,25.06,0.0,25.0,960.0,13.69,1718436468,2024-06-15 07:27:48,1718436468,
2024-06-15T07:27:49,25.12,0.0,25.0,0.0,24.94,4095.0,25.06,0.0,25.0,960.0,13.69,1718436469,2024-06-15 07:27:49,1718436469,
2024-06-15T07:27:50,25.12,0.0,25.0,0.0,25.0,4095.0,25.06,0.0,24.94,1480.0,13.69,1718436470,2024-06-15 07:27:50,1718436470,
2024-06-15T07:27:51,25.12,0.0,25.0,0.0,25.0,4095.0,25.0,0.0,25.0,1480.0,13.69,1718436471,2024-06-15 07:27:51,1718436471,
2024-06-15T07:27:52,25.12,0.0,25.0,0.0,25.0,4095.0,25.0,0.0,24.94,1480.0,13.69,1718436472,2024-06-15 07:27:52,1718436472,
2024-06-15T07:27:53,25.12,0.0,25.0,0.0,25.0,4095.0,25.0,0.0,25.0,968.0,13.69,1718436473,2024-06-15 07:27:53,1718436473,
2024-06-15T07:27:54,25.06,0.0,25.0,0.0,25.0,4095.0,25.0,0.0,24.94,968.0,13.69,1718436474,2024-06-15 07:27:54,1718436474,
2024-06-15T07:27:55,25.12,0.0,25.0,0.0,25.0,4095.0,25.0,0.0,24.94,1488.0,13.69,1718436475,2024-06-15 07:27:55,1718436475,
2024-06-15T07:27:56,25.06,0.0,25.0,0.0,25.06,4095.0,25.0,0.0,25.0,1488.0,13.69,1718436476,2024-06-15 07:27:56,1718436476,
2024-06-15T07:27:57,25.06,0.0,25.0,0.0,25.06,4095.0,25.0,0.0,25.0,1488.0,13.69,1718436477,2024-06-15 07:27:57,1718436477,
2024-06-15T07:27:58,25.06,0.0,25.0,0.0,25.06,2039.0,24.94,520.0,24.94,1496.0,13.69,1718436478,2024-06-15 07:27:58,1718436478,
2024-06-15T07:27:59,25.06,0.0,25.0,0.0,25.06,2039.0,24.94,520.0,25.0,1496.0,13.69,1718436479,2024-06-15 07:27:59,1718436479,
2024-06-15T07:28:00,25.06,0.0,24.94,520.0,25.06,2031.0,24.94,528.0,24.94,1504.0,13.63,1718436480,2024-06-15 07:28:00,1718436480,
2024-06-15T07:28:01,25.06,0.0,24.94,520.0,25.06,2031.0,24.94,528.0,25.0,1504.0,13.69,1718436481,2024-06-15 07:28:01,1718436481,
2024-06-15T07:28:02,25.06,0.0,24.94,528.0,25.12,0.0,24.94,536.0,25.0,992.0,13.69,1718436482,2024-06-15 07:28:02,1718436482,
2024-06-15T07:28:03,25.0,0.0,24.94,528.0,25.12,0.0,24.94,536.0,25.0,992.0,13.63,1718436483,2024-06-15 07:28:03,1718436483,
2024-06-15T07:28:04,25.0,0.0,24.94,528.0,25.12,0.0,24.94,536.0,25.0,992.0,13.63,1718436484,2024-06-15 07:28:04,1718436484,
2024-06-15T07:28:05,25.0,0.0,24.94,536.0,25.12,0.0,24.87,1064.0,25.0,992.0,13.69,1718436485,2024-06-15 07:28:05,1718436485,
2024-06-15T07:28:06,25.0,0.0,24.94,536.0,25.12,0.0,24.87,1064.0,25.0,992.0,13.63,1718436486,2024-06-15 07:28:06,1718436486,
2024-06-15T07:28:07,25.0,0.0,24.94,544.0,25.12,0.0,24.87,1080.0,25.0,992.0,13.63,1718436487,2024-06-15 07:28:07,1718436487,
2024-06-15T07:28:08,25.0,0.0,24.94,544.0,25.12,0.0,24.87,1080.0,25.0,992.0,13.63,1718436488,2024-06-15 07:28:08,1718436488,
2024-06-15T07:28:09,25.0,0.0,24.87,544.0,25.12,0.0,24.87,1080.0,25.0,992.0,13.63,1718436489,2024-06-15 07:28:09,1718436489,
2024-06-15T07:28:10,25.0,0.0,24.94,552.0,25.12,0.0,24.87,1096.0,25.0,992.0,13.63,1718436490,2024-06-15 07:28:10,1718436490,
2024-06-15T07:28:11,25.0,0.0,24.87,552.0,25.12,0.0,24.87,1096.0,25.0,992.0,13.63,1718436491,2024-06-15 07:28:11,1718436491,
2024-06-15T07:28:12,25.0,0.0,24.87,1080.0,25.12,0.0,24.87,1112.0,25.0,992.0,13.63,1718436492,2024-06-15 07:28:12,1718436492,
2024-06-15T07:28:13,25.0,0.0,24.87,1080.0,25.12,0.0,24.87,1112.0,25.0,992.0,13.63,1718436493,2024-06-15 07:28:13,1718436493,
2024-06-15T07:28:14,24.94,520.0,24.87,1096.0,25.12,0.0,24.87,1128.0,25.0,992.0,13.63,1718436494,2024-06-15 07:28:14,1718436494,
2024-06-15T07:28:15,24.94,520.0,24.87,1096.0,25.06,0.0,24.81,1128.0,25.0,992.0,13.63,1718436495,2024-06-15 07:28:15,1718436495,
2024-06-15T07:28:16,24.94,520.0,24.87,1096.0,25.06,0.0,24.81,1128.0,25.0,992.0,13.63,1718436496,2024-06-15 07:28:16,1718436496,
2024-06-15T07:28:17,24.94,528.0,24.87,1112.0,25.06,0.0,24.81,4095.0,25.0,992.0,13.69,1718436497,2024-06-15 07:28:17,1718436497,
2024-06-15T07:28:18,24.94,528.0,24.87,1112.0,25.06,0.0,24.81,4095.0,25.0,992.0,13.69,1718436498,2024-06-15 07:28:18,1718436498,
2024-06-15T07:28:19,24.94,536.0,24.87,1128.0,25.06,0.0,24.81,4095.0,25.0,992.0,13.63,1718436499,2024-06-15 07:28:19,1718436499,
2024-06-15T07:28:20,24.94,536.0,24.87,1128.0,25.06,0.0,24.81,4095.0,25.0,992.0,13.63,1718436500,2024-06-15 07:28:20,1718436500,
2024-06-15T07:28:21,24.94,536.0,24.87,1128.0,25.06,0.0,24.81,4095.0,25.0,992.0,13.69,1718436501,2024-06-15 07:28:21,1718436501,
2024-06-15T07:28:22,24.94,544.0,24.87,1144.0,25.06,0.0,24.81,4095.0,25.0,992.0,13.63,1718436502,2024-06-15 07:28:22,1718436502,
2024-06-15T07:28:23,24.94,544.0,24.87,1144.0,25.06,0.0,24.81,4095.0,25.0,992.0,13.63,1718436503,2024-06-15 07:28:23,1718436503,
2024-06-15T07:28:24,24.94,552.0,24.87,1160.0,25.06,0.0,24.81,4095.0,25.0,992.0,13.69,1718436504,2024-06-15 07:28:24,1718436504,
2024-06-15T07:28:25,24.94,552.0,24.87,1160.0,25.0,0.0,24.81,4095.0,25.0,992.0,13.69,1718436505,2024-06-15 07:28:25,1718436505,
2024-06-15T07:28:26,24.94,560.0,24.87,1176.0,25.0,0.0,24.81,4095.0,25.0,992.0,13.69,1718436506,2024-06-15 07:28:26,1718436506,
2024-06-15T07:28:27,24.94,560.0,24.81,1176.0,25.0,0.0,24.81,4095.0,25.0,992.0,13.69,1718436507,2024-06-15 07:28:27,1718436507,
2024-06-15T07:28:28,24.87,560.0,24.87,1176.0,25.0,0.0,24.81,4095.0,25.0,992.0,13.69,1718436508,2024-06-15 07:28:28,1718436508,
2024-06-15T07:28:29,24.87,568.0,24.81,1192.0,25.0,0.0,24.81,4095.0,25.0,992.0,13.69,1718436509,2024-06-15 07:28:29,1718436509,
2024-06-15T07:28:30,24.87,568.0,24.81,1192.0,25.0,0.0,24.87,4095.0,25.0,992.0,13.69,1718436510,2024-06-15 07:28:30,1718436510,
2024-06-15T07:28:31,24.87,1096.0,24.81,4095.0,25.0,0.0,24.81,4095.0,25.0,992.0,13.69,1718436511,2024-06-15 07:28:31,1718436511,
2024-06-15T07:28:32,24.87,1096.0,24.81,4095.0,25.0,0.0,24.87,4095.0,25.0,992.0,13.69,1718436512,2024-06-15 07:28:32,1718436512,
2024-06-15T07:28:33,24.87,1112.0,24.81,4095.0,24.94,520.0,24.87,4095.0,25.0,992.0,13.69,1718436513,2024-06-15 07:28:33,1718436513,
2024-06-15T07:28:34,24.87,1112.0,24.81,4095.0,24.94,520.0,24.87,4095.0,24.94,992.0,13.69,1718436514,2024-06-15 07:28:34,1718436514,
2024-06-15T07:28:35,24.87,1112.0,24.81,4095.0,24.94,520.0,24.87,4095.0,25.0,992.0,13.69,1718436515,2024-06-15 07:28:35,1718436515,
2024-06-15T07:28:36,24.87,1128.0,24.81,4095.0,24.94,528.0,24.87,4095.0,24.94,1512.0,13.69,1718436516,2024-06-15 07:28:36,1718436516,
2024-06-15T07:28:37,24.87,1128.0,24.81,4095.0,24.94,528.0,24.87,4095.0,25.0,1512.0,13.69,1718436517,2024-06-15 07:28:37,1718436517,
2024-06-15T07:28:38,24.87,1144.0,24.87,4095.0,24.94,536.0,24.87,4095.0,24.94,1520.0,13.69,1718436518,2024-06-15 07:28:38,1718436518,
2024-06-15T07:28:39,24.87,1144.0,24.87,4095.0,24.94,536.0,24.87,4095.0,25.0,1520.0,13.69,1718436519,2024-06-15 07:28:39,1718436519,
2024-06-15T07:28:40,24.87,1144.0,24.87,4095.0,24.94,536.0,24.87,4095.0,25.0,1520.0,13.69,1718436520,2024-06-15 07:28:40,1718436520,
2024-06-15T07:28:41,24.87,1160.0,24.87,4095.0,24.94,544.0,24.94,4095.0,25.0,1528.0,13.69,1718436521,2024-06-15 07:28:41,1718436521,
2024-06-15T07:28:42,24.87,1160.0,24.87,4095.0,24.87,544.0,24.94,4095.0,24.94,1528.0,13.69,1718436522,2024-06-15 07:28:42,1718436522,
2024-06-15T07:28:43,24.87,1176.0,24.87,4095.0,24.87,1072.0,24.94,4095.0,25.0,1016.0,13.69,1718436523,2024-06-15 07:28:43,1718436523,
2024-06-15T07:28:44,24.87,1176.0,24.87,4095.0,24.87,1072.0,24.94,4095.0,25.0,1016.0,13.69,1718436524,2024-06-15 07:28:44,1718436524,
2024-06-15T07:28:45,24.87,1192.0,24.87,4095.0,24.87,1088.0,24.94,4095.0,25.0,1016.0,13.69,1718436525,2024-06-15 07:28:45,1718436525,
2024-06-15T07:28:46,24.87,1192.0,24.94,4095.0,24.87,1088.0,24.94,4095.0,25.0,1016.0,13.69,1718436526,2024-06-15 07:28:46,1718436526,
2024-06-15T07:28:47,24.87,1192.0,24.94,4095.0,24.87,1088.0,25.0,4095.0,25.0,1016.0,13.69,1718436527,2024-06-15 07:28:47,1718436527,
2024-06-15T07:28:48,24.87,1208.0,24.94,4095.0,24.87,1104.0,25.0,4095.0,25.0,1016.0,13.69,1718436528,2024-06-15 07:28:48,1718436528,
2024-06-15T07:28:49,24.87,1208.0,24.94,4095.0,24.87,1104.0,25.0,4095.0,25.0,1016.0,13.69,1718436529,2024-06-15 07:28:49,1718436529,
2024-06-15T07:28:50,24.87,1224.0,24.94,4095.0,24.87,1120.0,25.0,4095.0,25.0,1016.0,13.69,1718436530,2024-06-15 07:28:50,1718436530,
2024-06-15T07:28:51,24.87,1224.0,24.94,4095.0,24.87,1120.0,25.0,4095.0,25.0,1016.0,13.69,1718436531,2024-06-15 07:28:51,1718436531,
2024-06-15T07:28:52,24.87,1224.0,25.0,4095.0,24.87,1120.0,25.0,4095.0,25.0,1016.0,13.69,1718436532,2024-06-15 07:28:52,1718436532,
2024-06-15T07:28:53,24.87,1240.0,25.0,4095.0,24.87,1136.0,25.0,4095.0,25.0,1016.0,13.69,1718436533,2024-06-15 07:28:53,1718436533,
2024-06-15T07:28:54,24.87,1240.0,25.0,4095.0,24.81,1136.0,25.06,4095.0,25.0,1016.0,13.69,1718436534,2024-06-15 07:28:54,1718436534,
2024-06-15T07:28:55,24.87,1256.0,25.0,4095.0,24.87,1152.0,25.06,2039.0,25.0,1016.0,13.69,1718436535,2024-06-15 07:28:55,1718436535,
2024-06-15T07:28:56,24.87,1256.0,25.0,4095.0,24.81,1152.0,25.06,2039.0,25.0,1016.0,13.69,1718436536,2024-06-15 07:28:56,1718436536,
2024-06-15T07:28:57,24.87,1256.0,25.0,4095.0,24.87,1152.0,25.06,2039.0,25.0,1016.0,13.69,1718436537,2024-06-15 07:28:57,1718436537,
2024-06-15T07:28:58,24.87,1272.0,25.06,2039.0,24.87,4095.0,25.06,2031.0,25.0,1016.0,13.69,1718436538,2024-06-15 07:28:58,1718436538,
2024-06-15T07:28:59,24.87,1272.0,25.06,2039.0,24.87,4095.0,25.06,2031.0,25.0,1016.0,13.69,1718436539,2024-06-15 07:28:59,1718436539,
2024-06-15T07:29:00,24.87,1288.0,25.06,2031.0,24.81,4095.0,25.06,2023.0,25.0,1016.0,13.69,1718436540,2024-06-15 07:29:00,1718436540,
2024-06-15T07:29:01,24.87,1288.0,25.06,2031.0,24.87,4095.0,25.06,2023.0,25.0,1016.0,13.69,1718436541,2024-06-15 07:29:01,1718436541,
2024-06-15T07:29:02,24.87,1304.0,25.06,2023.0,24.81,4095.0,25.12,0.0,25.0,1016.0,13.69,1718436542,2024-06-15 07:29:02,1718436542,
2024-06-15T07:29:03,24.87,1304.0,25.06,2023.0,24.81,4095.0,25.12,0.0,25.0,1016.0,13.69,1718436543,2024-06-15 07:29:03,1718436543,
2024-06-15T07:29:04,24.87,1304.0,25.12,2023.0,24.81,4095.0,25.12,0.0,25.0,1016.0,13.69,1718436544,2024-06-15 07:29:04,1718436544,
2024-06-15T07:29:05,24.87,1320.0,25.12,0.0,24.87,4095.0,25.12,0.0,25.0,1016.0,13.69,1718436545,2024-06-15 07:29:05,1718436545,
2024-06-15T07:29:06,24.87,1320.0,25.12,0.0,24.87,4095.0,25.12,0.0,25.0,1016.0,13.69,1718436546,2024-06-15 07:29:06,1718436546,
2024-06-15T07:29:07,24.87,1336.0,25.12,0.0,24.87,4095.0,25.12,0.0,25.0,1016.0,13.69,1718436547,2024-06-15 07:29:07,1718436547,
2024-06-15T07:29:08,24.87,1336.0,25.12,0.0,24.87,4095.0,25.12,0.0,25.0,1016.0,13.69,1718436548,2024-06-15 07:29:08,1718436548,
2024-06-15T07:29:09,24.87,1352.0,25.12,0.0,24.87,4095.0,25.12,0.0,25.0,1016.0,13.69,1718436549,2024-06-15 07:29:09,1718436549,
2024-06-15T07:29:10,24.87,1352.0,25.12,0.0,24.87,4095.0,25.12,0.0,25.0,1016.0,13.69,1718436550,2024-06-15 07:29:10,1718436550,
2024-06-15T07:29:11,24.87,1352.0,25.12,0.0,24.87,4095.0,25.06,0.0,25.0,1016.0,13.69,1718436551,2024-06-15 07:29:11,1718436551,
2024-06-15T07:29:12,24.87,1368.0,25.12,0.0,24.94,4095.0,25.06,0.0,25.0,1016.0,13.75,1718436552,2024-06-15 07:29:12,1718436552,
2024-06-15T07:29:13,24.87,1368.0,25.12,0.0,24.94,4095.0,25.06,0.0,25.0,1016.0,13.75,1718436553,2024-06-15 07:29:13,1718436553,
2024-06-15T07:29:14,24.87,1384.0,25.12,0.0,24.94,4095.0,25.06,0.0,25.0,1016.0,13.69,1718436554,2024-06-15 07:29:14,1718436554,
2024-06-15T07:29:15,24.87,1384.0,25.12,0.0,24.94,4095.0,25.06,0.0,25.0,1016.0,13.69,1718436555,2024-06-15 07:29:15,1718436555,
2024-06-15T07:29:16,24.87,1384.0,25.12,0.0,24.94,4095.0,25.06,0.0,25.0,1016.0,13.75,1718436556,2024-06-15 07:29:16,1718436556,
2024-06-15T07:29:17,24.87,1400.0,25.12,0.0,24.94,4095.0,25.06,0.0,25.0,1016.0,13.75,1718436557,2024-06-15 07:29:17,1718436557,
2024-06-15T07:29:18,24.87,1400.0,25.12,0.0,24.94,4095.0,25.06,0.0,25.0,1016.0,13.75,1718436558,2024-06-15 07:29:18,1718436558,
2024-06-15T07:29:19,24.87,1416.0,25.12,0.0,25.0,4095.0,25.0,0.0,25.0,1016.0,13.75,1718436559,2024-06-15 07:29:19,1718436559,
2024-06-15T07:29:20,24.87,1416.0,25.12,0.0,25.0,4095.0,25.06,0.0,25.0,1016.0,13.75,1718436560,2024-06-15 07:29:20,1718436560,
2024-06-15T07:29:21,24.87,1432.0,25.12,0.0,25.0,4095.0,25.0,0.0,25.0,1016.0,13.75,1718436561,2024-06-15 07:29:21,1718436561,
2024-06-15T07:29:22,24.87,1432.0,25.12,0.0,25.0,4095.0,25.0,0.0,25.0,1016.0,13.75,1718436562,2024-06-15 07:29:22,1718436562,
2024-06-15T07:29:23,24.87,1432.0,25.12,0.0,25.0,4095.0,25.0,0.0,24.94,1016.0,13.75,1718436563,2024-06-15 07:29:23,1718436563,
2024-06-15T07:29:24,24.87,1448.0,25.12,0.0,25.0,4095.0,25.0,0.0,25.0,1016.0,13.75,1718436564,2024-06-15 07:29:24,1718436564,
2024-06-15T07:29:25,24.87,1448.0,25.12,0.0,25.06,4095.0,25.0,0.0,25.0,1016.0,13.75,1718436565,2024-06-15 07:29:25,1718436565,
2024-06-15T07:29:26,24.87,1464.0,25.12,0.0,25.06,2039.0,25.0,0.0,25.0,1016.0,13.75,1718436566,2024-06-15 07:29:26,1718436566,
2024-06-15T07:29:27,24.87,1464.0,25.12,0.0,25.06,2039.0,25.0,0.0,25.0,1016.0,13.75,1718436567,2024-06-15 07:29:27,1718436567,
2024-06-15T07:29:28,24.87,1464.0,25.06,0.0,25.06,2039.0,24.94,0.0,25.0,1016.0,13.75,1718436568,2024-06-15 07:29:28,1718436568,
2024-06-15T07:29:29,24.87,1480.0,25.06,0.0,25.06,2031.0,24.94,520.0,25.0,1016.0,13.75,1718436569,2024-06-15 07:29:29,1718436569,
2024-06-15T07:29:30,24.87,1480.0,25.06,0.0,25.06,2031.0,24.94,520.0,25.0,1016.0,13.75,1718436570,2024-06-15 07:29:30,1718436570,
2024-06-15T07:29:31,24.87,1496.0,25.06,0.0,25.12,0.0,24.94,528.0,25.0,1016.0,13.75,1718436571,2024-06-15 07:29:31,1718436571,
2024-06-15T07:29:32,24.87,1496.0,25.06,0.0,25.06,0.0,24.94,528.0,25.0,1016.0,13.75,1718436572,2024-06-15 07:29:32,1718436572,
2024-06-15T07:29:33,24.87,1512.0,25.06,0.0,25.12,0.0,24.94,536.0,25.0,1016.0,13.75,1718436573,2024-06-15 07:29:33,1718436573,
2024-06-15T07:29:34,24.87,1512.0,25.06,0.0,25.12,0.0,24.94,536.0,25.0,1016.0,13.75,1718436574,2024-06-15 07:29:34,1718436574,
2024-06-15T07:29:35,24.87,1512.0,25.06,0.0,25.12,0.0,24.94,536.0,25.0,1016.0,13.75,1718436575,2024-06-15 07:29:35,1718436575,
2024-06-15T07:29:36,24.87,1528.0,25.06,0.0,25.12,0.0,24.94,544.0,25.0,1016.0,13.75,1718436576,2024-06-15 07:29:36,1718436576,
2024-06-15T07:29:37,24.87,1528.0,25.06,0.0,25.12,0.0,24.87,544.0,25.0,1016.0,13.75,1718436577,2024-06-15 07:29:37,1718436577,
2024-06-15T07:29:38,24.87,1544.0,25.0,0.0,25.12,0.0,24.87,1072.0,25.0,1016.0,13.75,1718436578,2024-06-15 07:29:38,1718436578,
2024-06-15T07:29:39,24.87,1544.0,25.0,0.0,25.12,0.0,24.87,1072.0,25.0,1016.0,13.75,1718436579,2024-06-15 07:29:39,1718436579,
2024-06-15T07:29:40,24.87,1544.0,25.0,0.0,25.12,0.0,24.87,1072.0,24.94,1016.0,13.75,1718436580,2024-06-15 07:29:40,1718436580,
2024-06-15T07:29:41,24.94,1560.0,25.0,0.0,25.12,0.0,24.87,1088.0,25.0,1016.0,13.75,1718436581,2024-06-15 07:29:41,1718436581,
2024-06-15T07:29:42,24.87,1560.0,25.0,0.0,25.12,0.0,24.87,1088.0,24.94,1016.0,13.75,1718436582,2024-06-15 07:29:42,1718436582,
2024-06-15T07:29:43,24.87,1576.0,25.0,0.0,25.12,0.0,24.87,1104.0,24.94,1536.0,13.75,1718436583,2024-06-15 07:29:43,1718436583,
2024-06-15T07:29:44,24.87,1576.0,25.0,0.0,25.12,0.0,24.81,1104.0,25.0,1536.0,13.75,1718436584,2024-06-15 07:29:44,1718436584,
2024-06-15T07:29:45,24.87,1592.0,25.0,0.0,25.12,0.0,24.81,4095.0,25.0,1024.0,13.75,1718436585,2024-06-15 07:29:45,1718436585,
2024-06-15T07:29:46,24.87,1592.0,25.0,0.0,25.06,0.0,24.81,4095.0,25.0,1024.0,13.75,1718436586,2024-06-15 07:29:46,1718436586,
2024-06-15T07:29:47,24.87,1592.0,25.0,0.0,25.06,0.0,24.81,4095.0,24.94,1024.0,13.75,1718436587,2024-06-15 07:29:47,1718436587,
2024-06-15T07:29:48,24.87,1608.0,24.94,520.0,25.06,0.0,24.81,4095.0,25.0,1024.0,13.81,1718436588,2024-06-15 07:29:48,1718436588,
2024-06-15T07:29:49,24.94,1608.0,24.94,520.0,25.06,0.0,24.81,4095.0,24.94,1024.0,13.75,1718436589,2024-06-15 07:29:49,1718436589,
2024-06-15T07:29:50,24.94,1104.0,24.94,528.0,25.06,0.0,24.81,4095.0,24.94,1544.0,13.75,1718436590,2024-06-15 07:29:50,1718436590,
2024-06-15T07:29:51,24.94,1104.0,24.94,528.0,25.06,0.0,24.81,4095.0,24.94,1544.0,13.81,1718436591,2024-06-15 07:29:51,1718436591,
2024-06-15T07:29:52,24.94,1104.0,24.94,528.0,25.06,0.0,24.81,4095.0,25.0,1544.0,13.75,1718436592,2024-06-15 07:29:52,1718436592,
2024-06-15T07:29:53,24.94,1112.0,24.94,536.0,25.06,0.0,24.81,4095.0,25.0,1032.0,13.75,1718436593,2024-06-15 07:29:53,1718436593,
2024-06-15T07:29:54,24.94,1112.0,24.94,536.0,25.06,0.0,24.81,4095.0,25.0,1032.0,13.81,1718436594,2024-06-15 07:29:54,1718436594,
2024-06-15T07:29:55,24.94,1120.0,24.94,544.0,25.0,0.0,24.81,4095.0,25.0,1032.0,13.75,1718436595,2024-06-15 07:29:55,1718436595,
2024-06-15T07:29:56,24.94,1120.0,24.94,544.0,25.0,0.0,24.81,4095.0,24.94,1032.0,13.81,1718436596,2024-06-15 07:29:56,1718436596,
2024-06-15T07:29:57,24.94,1128.0,24.87,1072.0,25.0,0.0,24.81,4095.0,25.0,1032.0,13.81,1718436597,2024-06-15 07:29:57,1718436597,
2024-06-15T07:29:58,24.94,1128.0,24.94,1072.0,25.0,0.0,24.81,4095.0,25.0,1032.0,13.75,1718436598,2024-06-15 07:29:58,1718436598,
2024-06-15T07:29:59,24.94,1128.0,24.87,1072.0,25.0,0.0,24.81,4095.0,24.94,1032.0,13.75,1718436599,2024-06-15 07:29:59,1718436599,
2024-06-15T07:30:00,24.94,1136.0,24.94,568.0,25.0,0.0,24.87,4095.0,24.94,1552.0,13.81,1718436600,2024-06-15 07:30:00,1718436600,
2024-06-15T07:30:01,24.94,1136.0,24.87,568.0,25.0,0.0,24.87,4095.0,25.0,1552.0,13.81,1718436601,2024-06-15 07:30:01,1718436601,
2024-06-15T07:30:02,24.94,1144.0,24.87,1096.0,24.94,520.0,24.87,4095.0,25.0,1040.0,13.81,1718436602,2024-06-15 07:30:02,1718436602,
